"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-03-15 ~ 2025-04-14"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"1933","경기도 고양시 일산동구 장항동","759-1","0759","0001","삼라 마이다스빌","47.3900","202503","27","14,250","6","개인","개인","2003","무궁화로 8-19","-","중개거래","경기 고양시 일산동구"
"1934","경기도 성남시 분당구 구미동","156","0156","0000","포스빌","32.9000","202503","27","16,800","7","개인","개인","2004","성남대로 51","-","중개거래","경기 성남시 분당구"
"1935","경기도 고양시 일산동구 장항동","750-1","0750","0001","대우메종리브르","48.4370","202503","27","15,350","8","개인","개인","1999","호수로 672","-","중개거래","경기 고양시 일산동구"
"1936","경기도 성남시 분당구 구미동","18","0018","0000","시그마2 오피스텔","37.8100","202503","27","19,500","4","개인","개인","1999","탄천상로 164","-","중개거래","경기 성남시 분당구"
"1937","서울특별시 도봉구 창동","659-29","0659","0029","삼성쉐르빌퍼스티","33.5900","202503","27","15,500","7","개인","개인","2004","도봉로 476","-","중개거래","서울 도봉구"
"1938","서울특별시 도봉구 방학동","711-1","0711","0001","방학신화 하니엘시티","15.1800","202503","27","9,770","4","개인","법인","2021","노해로63가길 229","-","직거래","-"
"1939","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,708","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1940","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,317","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1941","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","27.5800","202503","27","3,815","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1942","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,229","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1943","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,229","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1944","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,229","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1945","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,229","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1946","경기도 의정부시 용현동","10-3","0010","0003","비콘드림시티오피스텔","27.5900","202503","27","6,000","10","개인","개인","2004","용민로 70","-","중개거래","경기 의정부시"
"1947","경기도 의정부시 민락동","569-4","0569","0004","아리띠애","83.2460","202503","27","37,900","5","개인","개인","2022","승지로 17","-","직거래","-"
"1948","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,229","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1949","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,229","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1950","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","28.0400","202503","27","3,878","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1951","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","27.5800","202503","27","3,894","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1952","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,317","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1953","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,317","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1954","경기도 안양시 만안구 안양동","627-30","0627","0030","안양디오르나인 2BL","49.8592","202503","27","40,000","6","개인","개인","2024","안양로 249","-","직거래","-"
"1955","서울특별시 성동구 용답동","238-12","0238","0012","서희스타힐스리버파크","21.9500","202503","27","13,500","7","개인","개인","2016","가람길 287","-","중개거래","서울 성동구"
"1956","경기도 화성시 향남읍 하길리","1410-2","1410","0002","화성 라일 플로리스 3차","19.8700","202503","27","4,790","12","개인","개인","2016","발안공단로2길 34","-","중개거래","경기 화성시"
"1957","경상남도 창원시 성산구 상남동","25","0025","0000","네스트빌딩","28.0850","202503","27","5,450","9","개인","개인","2003","마디미로38번길 11","-","중개거래","경남 창원시 성산구"
"1958","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,317","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1959","서울특별시 광진구 능동","222-2","0222","0002","군자 아델리제","17.6500","202503","27","19,100","6","개인","개인","2019","천호대로 570","-","중개거래","서울 광진구"
"1960","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,317","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1961","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,317","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1962","서울특별시 영등포구 여의도동","525","0525","0000","브라이튼 여의도","29.5600","202503","27","75,000","32","법인","개인","2023","국제금융로 39","-","중개거래","서울 영등포구"
"1963","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","28.0400","202503","27","3,958","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1964","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","27.5800","202503","27","3,894","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1965","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,317","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1966","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,317","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1967","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,317","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1968","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,317","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1969","경기도 안양시 동안구 관양동","1594","1594","0000","평촌아크로팰리스","47.7200","202503","27","16,000","16","개인","개인","2004","시민대로 267","20250331","중개거래","경기 안양시 동안구"
"1970","서울특별시 마포구 성산동","593-1","0593","0001","벽산상암스마트큐브","16.6900","202503","27","12,700","15","개인","개인","2017","월드컵로34길 14","-","중개거래","서울 마포구"
"1971","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,317","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1972","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,317","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1973","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","30.6000","202503","27","4,708","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1974","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","28.0400","202503","27","3,958","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1975","경상북도 포항시 북구 두호동","839","0839","0000","필 오피스텔","27.5800","202503","27","4,245","2","법인","개인","2003","삼호로253번길 17-5","-","직거래","-"
"1976","경기도 하남시 학암동","654","0654","0000","위례 지웰푸르지오","84.6100","202503","26","89,700","28","개인","법인","2018","위례대로 220-1","-","중개거래","경기 하남시"
"1977","서울특별시 마포구 성산동","593-11","0593","0011","상암 카리스 다올림 오피스텔","21.9600","202503","26","19,500","4","개인","개인","2018","모래내로3길 7","-","중개거래","서울 마포구"
"1978","서울특별시 은평구 진관동","100-3","0100","0003","아이파크 포레스트 게이트","24.9100","202503","26","14,500","14","개인","개인","2013","통일로 1010","-","중개거래","서울 은평구"
"1979","대구광역시 수성구 범어동","2291","2291","0000","수성 범어W","78.3600","202503","26","51,000","40","개인","개인","2023","달구벌대로 2436","-","중개거래","대구 수성구"
"1980","서울특별시 마포구 염리동","164-4","0164","0004","삼부골든타워","32.4950","202503","26","27,500","11","개인","개인","2003","독막로 295","-","중개거래","서울 마포구"
"1981","대구광역시 북구 고성동1가","260","0260","0000","대구역 오페라 W","84.9243","202503","26","23,500","3","개인","개인","2023"," ","-","중개거래","대구 북구"
"1982","서울특별시 영등포구 문래동6가","29","0029","0000","신일아르디세","82.9100","202503","26","49,500","4","개인","개인","2005","선유로17길 24","-","중개거래","서울 영등포구"
"1983","전라남도 여수시 소라면 죽림리","1180-3","1180","0003","그리올 오피스텔","33.1787","202503","26","12,000","7","개인","개인","2020"," ","-","중개거래","전남 여수시"
"1984","경상북도 김천시 율곡동","797","0797","0000","한신休시티","25.9700","202503","26","6,500","10","개인","개인","2016","혁신1로 81","-","중개거래","경북 김천시"
"1985","서울특별시 서초구 서초동","1623-3","1623","0003","피앤디 솔로빌","15.7600","202503","26","12,800","6","개인","개인","2005","서초중앙로 58","-","중개거래","서울 서초구"
"1986","경기도 하남시 덕풍동","735","0735","0000","빌리브하남","84.9910","202503","26","63,000","8","개인","개인","2021","덕풍서로 80","-","중개거래","경기 하남시"
"1987","서울특별시 성동구 옥수동","475","0475","0000","한남 더 리버 오피스텔","27.0100","202503","26","20,000","9","개인","개인","2004","독서당로 166","-","중개거래","서울 성동구"
"1988","세종특별자치시  나성동","765","0765","0000","마들렌","40.6400","202503","26","12,000","4","개인","법인","2016","한누리대로 284","-","중개거래","세종"
"1989","경기도 고양시 일산동구 장항동","869","0869","0000","일산방송COMPLEX","95.4900","202503","26","40,000","7","개인","개인","2007","백마로 195","-","중개거래","경기 고양시 일산동구, 경기 의왕시"
"1990","경기도 부천시 소사구 심곡본동","535-13","0535","0013","토미오피스텔","20.4000","202503","26","4,800","5","개인","개인","2009"," 205-9","-","중개거래","경기 부천시 원미구"
"1991","경기도 성남시 분당구 구미동","192","0192","0000","LG트윈하우스","50.2200","202503","26","19,900","3","개인","개인","1999","성남대로2번길 6","-","중개거래","경기 성남시 분당구"
"1992","대전광역시 서구 둔산동","1370","1370","0000","넥서스밸리","36.1200","202503","26","5,500","14","개인","개인","2005","대덕대로 248","-","중개거래","대전 서구"
"1993","서울특별시 마포구 창전동","402-17","0402","0017","세방테크빌","26.4600","202503","26","13,000","5","개인","개인","2002","독막로 140","-","중개거래","서울 마포구"
"1994","부산광역시 사하구 당리동","310-28","0310","0028","그린빌","23.1000","202503","26","3,000","2","개인","개인","2003","승학로31번길 2","-","중개거래","부산 사하구"
"1995","대전광역시 서구 둔산동","1369","1369","0000","넥서스밸리","31.0200","202503","26","6,870","4","개인","개인","2005","대덕대로 246","-","중개거래","대전 서구"
"1996","서울특별시 강남구 자곡동","655","0655","0000","강남 푸르지오시티 2차(PRUGIO CITYⅡ)","21.8720","202503","26","14,000","8","개인","개인","2014","자곡로 192","-","중개거래","서울 강남구"
"1997","서울특별시 서초구 양재동","275-1","0275","0001","삼호물산빌딩","27.3600","202503","26","13,000","17","개인","개인","1991","논현로 83","-","중개거래","서울 서초구"
"1998","서울특별시 중구 황학동","19","0019","0000","주건축물제1동","23.6100","202503","26","17,000","6","개인","개인","2017","마장로9길 49-17","-","직거래","-"
"1999","경기도 성남시 수정구 신흥동","2463-4","2463","0004","한신프라자","47.3460","202503","26","17,500","4","개인","개인","1992","산성대로 331","-","중개거래","경기 성남시 수정구"
"2000","충청남도 천안시 서북구 불당동","1483","1483","0000","불당아리스타팰리스","23.6715","202503","26","8,000","6","개인","개인","2018","불당23로 73-30","-","직거래","-"
"2001","서울특별시 서초구 양재동","275-4","0275","0004","트윈타워","29.0200","202503","26","15,000","7","법인","개인","1991","마방로10길 15","-","중개거래","서울 서초구"
"2002","인천광역시 연수구 송도동","316","0316","0000","힐스테이트 송도 더테라스","84.0502","202503","26","35,500","48","개인","개인","2020"," ","-","중개거래","인천 연수구"
"2003","경기도 성남시 중원구 성남동","3133","3133","0000","성남SY테크노빌","18.7400","202503","26","7,600","11","개인","개인","2003","광명로 49","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구"
"2004","경기도 수원시 영통구 영통동","958-2","0958","0002","훼미리타워","37.9300","202503","26","10,000","10","개인","개인","2000","봉영로 1617","-","중개거래","경기 수원시 영통구"
"2005","인천광역시 계양구 계산동","1062","1062","0000","하이베라스","31.6100","202503","26","6,000","5","개인","개인","2004","계산새로 71","-","중개거래","인천 계양구"
"2006","서울특별시 마포구 신공덕동","5-75","0005","0075","갑을명가시티1","19.7300","202503","26","11,000","14","개인","개인","2016","만리재로 69","-","중개거래","서울 마포구"
"2007","울산광역시 남구 옥동","253-1","0253","0001","옥동파크텔","33.5400","202503","26","6,700","8","개인","개인","2003","문수로 302","-","중개거래","울산 남구"
"2008","경기도 수원시 영통구 하동","1017-4","1017","0004","포레나 광교","84.4279","202503","26","110,000","30","개인","개인","2020","광교호수공원로 300","-","중개거래","경기 수원시 영통구"
"2009","서울특별시 관악구 신림동","1638-1","1638","0001","삼모 더 프라임 타워","23.8900","202503","26","16,750","16","개인","개인","2011","신원로 35","-","중개거래","서울 관악구"
"2010","인천광역시 남동구 구월동","1129-8","1129","0008","구월룩소르주상복합아파트","58.8174","202503","26","16,000","14","개인","개인","2016","예술로192번길 35","-","중개거래","인천 남동구, 인천 미추홀구"
"2011","부산광역시 해운대구 좌동","1476-1","1476","0001","해운대 베르나움","28.3050","202503","26","6,200","9","개인","개인","2014"," ","-","중개거래","부산 해운대구"
"2012","인천광역시 연수구 연수동","593-9","0593","0009","파티마오피스텔","10.6600","202503","26","2,600","2","개인","개인","2002","먼우금로222번길 41","-","중개거래","인천 연수구"
"2013","서울특별시 송파구 문정동","652-5","0652","0005","문정 아이파크","25.7700","202503","26","23,500","16","개인","개인","2017","법원로4길 6","-","중개거래","서울 송파구"
"2014","인천광역시 미추홀구 주안동","226-2","0226","0002","부성PINE","77.3700","202503","26","23,000","12","개인","개인","2018"," 4","-","중개거래","인천 미추홀구"
"2015","울산광역시 남구 삼산동","1624-1","1624","0001","코아루 벨라채","29.2200","202503","26","9,800","20","개인","개인","2017","삼산로 358","-","중개거래","울산 남구"
"2016","서울특별시 중구 황학동","19","0019","0000","주건축물제1동","23.8100","202503","26","15,550","6","개인","개인","2017","마장로9길 49-17","-","직거래","-"
"2017","인천광역시 미추홀구 주안동","50-1","0050","0001","이츠","73.9210","202503","26","16,800","8","개인","개인","2015"," 4","-","중개거래","인천 미추홀구"
"2018","충청남도 천안시 동남구 신부동","451-2","0451","0002","천안 랜드마크타워","38.0400","202503","26","6,500","9","개인","개인","2006","만남로 14","-","직거래","-"
"2019","경기도 용인시 기흥구 중동","852-2","0852","0002","동백 CIEL-VUE 오피스텔","26.0850","202503","26","10,500","4","개인","개인","2009","동백중앙로 177","-","중개거래","경기 용인시 기흥구"
"2020","서울특별시 영등포구 양평동2가","1-1","0001","0001","신동아하이팰리스","88.6100","202503","26","62,000","10","개인","개인","2005","선유서로 67","-","중개거래","서울 영등포구"
"2021","경기도 고양시 덕양구 행신동","712-1","0712","0001","행신동센스빌","22.4000","202503","26","7,000","3","개인","개인","2002","무원로 22","-","중개거래","경기 고양시 덕양구"
"2022","경기도 수원시 영통구 이의동","1338","1338","0000","광교센트럴푸르지오시티","24.1100","202503","26","15,000","10","개인","기타","2015","도청로 10","-","직거래","-"
"2023","경상남도 창원시 성산구 상남동","75-3","0075","0003","창원 디아트리에 오피스텔","29.7200","202503","26","10,200","9","개인","개인","2017"," ","-","중개거래","경남 창원시 성산구"
"2024","경기도 수원시 영통구 이의동","1336-1","1336","0001","광교엘포트아이파크","22.8300","202503","26","16,000","4","개인","개인","2018","광교중앙로 145","20250429","중개거래","경기 수원시 영통구"
"2025","울산광역시 남구 신정동","1222-7","1222","0007","신정 반트 펠리시아","84.9745","202503","26","14,567","12","개인","법인","2019","거마로134번길 19","20250429","직거래","-"
"2026","경기도 하남시 망월동","1094","1094","0000","e편한세상 시티 미사","30.3330","202503","26","25,300","14","개인","개인","2019","미사강변중앙로 200","-","중개거래","경기 하남시"
"2027","인천광역시 부평구 부평동","758-38","0758","0038","유하임 오피스텔","41.6530","202503","26","15,300","6","개인","법인","2020","안남로 25","-","직거래","-"
"2028","경기도 용인시 수지구 상현동","1116-1","1116","0001","광교푸르지오시티1단지","25.1360","202503","26","14,300","4","개인","개인","2013","광교중앙로295번길 21","20250328","중개거래","경기 용인시 수지구"
"2029","서울특별시 동작구 노량진동","16-1","0016","0001","노량진 드림스퀘어 복합빌딩","24.1329","202503","26","22,000","8","개인","개인","2020","노들로2길 7","-","직거래","-"
"2030","경기도 남양주시 다산동","6089-3","6089","0003","주건축물제1동","28.2300","202503","26","19,500","7","개인","개인","2019","다산중앙로 109","-","직거래","-"
"2031","서울특별시 강남구 역삼동","837-18","0837","0018","강남역 서희스타힐스 오피스텔","29.8800","202503","26","25,000","5","개인","개인","2012","도곡로3길 19","-","직거래","-"
"2032","전북특별자치도 전주시 덕진구 송천동2가","1329-1","1329","0001","로마네시티 현대썬앤빌전주","22.9700","202503","26","9,500","5","개인","개인","2021"," 10","-","중개거래","전북 전주시 덕진구"
"2033","경상남도 진주시 가좌동","478-2","0478","0002","미켈란젤로 빌딩","27.9760","202503","26","8,500","8","법인","개인","2008","진주대로 546","-","중개거래","경남 진주시"
"2034","서울특별시 광진구 구의동","243-2","0243","0002","베스트 트레드빌","26.8400","202503","26","13,000","3","개인","개인","2004","자양로18길 96","-","중개거래","서울 광진구"
"2035","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","22.1700","202503","26","19,500","5","개인","개인","2017"," ","-","중개거래","서울 강서구"
"2036","경기도 구리시 갈매동","518","0518","0000","별내역 메트로망 3차 오피스텔","31.0790","202503","26","14,000","10","개인","개인","2019","갈매중앙로 201-3","-","중개거래","경기 구리시"
"2037","경기도 고양시 덕양구 주교동","610-6","0610","0006","스카이 팰리스","68.8900","202503","26","25,160","9","개인","개인","2017"," ","-","중개거래","경기 고양시 덕양구"
"2038","경상남도 창원시 성산구 중앙동","96-3","0096","0003","라큐비","23.4000","202503","26","6,750","14","개인","개인","2015","중앙대로83번길 8","-","중개거래","경남 창원시 성산구"
"2039","서울특별시 광진구 화양동","111-22","0111","0022","정익제이타워","16.9600","202503","26","16,000","4","개인","개인","2016","능동로19길 7-10","-","중개거래","서울 광진구"
"2040","인천광역시 미추홀구 용현동","665-8","0665","0008","인하대역 헤리움 메트로 타워","21.6777","202503","26","10,500","23","개인","개인","2020","용정공원로83번길 49","-","중개거래","인천 미추홀구"
"2041","경기도 용인시 수지구 상현동","1116-1","1116","0001","광교푸르지오시티1단지","25.1360","202503","26","14,300","4","개인","개인","2013","광교중앙로295번길 21","-","중개거래","경기 용인시 수지구"
"2042","서울특별시 강동구 천호동","449-49","0449","0049","힐탑프라자","20.4800","202503","26","9,100","8","법인","개인","1994","천호대로 1073","-","중개거래","서울 강동구"
"2043","경기도 화성시 오산동","968-3","0968","0003","로얄클래스","19.0600","202503","26","9,500","7","개인","개인","2017"," ","-","중개거래","경기 화성시"
"2044","경기도 수원시 영통구 이의동","1336-1","1336","0001","광교엘포트아이파크","22.8300","202503","26","18,700","8","법인","개인","2018","광교중앙로 145","-","중개거래","경기 수원시 영통구"
"2045","서울특별시 강동구 천호동","414","0414","0000","두산위브센티움","31.3700","202503","26","15,000","23","개인","개인","2004","올림픽로70길 61","-","중개거래","서울 강동구"
"2046","서울특별시 강동구 강일동","675-1","0675","0001","강일타워","34.7200","202503","26","13,500","8","개인","개인","2011","아리수로93길 27","-","중개거래","서울 강동구, 서울 송파구"
"2047","경상북도 울진군 울진읍 연지리","842-6","0842","0006","서현힐스빌","76.6480","202503","26","19,000","8","개인","개인","2020","새마실5길 90","-","직거래","-"
"2048","서울특별시 영등포구 양평동2가","30-9","0030","0009","(30-9)","45.6300","202503","26","22,000","4","개인","개인","2006","선유서로 93-5","-","중개거래","서울 영등포구"
"2049","인천광역시 미추홀구 숭의동","294-35","0294","0035","클래시아아파트","84.2500","202503","26","14,890","4","개인","법인","2019","장천로 28","-","직거래","-"
"2050","경기도 고양시 덕양구 도내동","950","0950","0000","원흥퍼스트푸르지오시티","20.6730","202503","26","9,800","11","개인","개인","2021"," ","-","중개거래","경기 고양시 덕양구"
"2051","인천광역시 남동구 구월동","1121-3","1121","0003","창우노블리안","64.1400","202503","26","16,300","4","개인","개인","2018","인주대로 528","-","중개거래","인천 남동구"
"2052","인천광역시 미추홀구 숭의동","166-7","0166","0007","해담아트빌","74.1500","202503","26","20,000","6","개인","개인","2017","미추로27번길 18-2","-","직거래","-"
"2053","경기도 안양시 동안구 관양동","1594","1594","0000","평촌아크로팰리스","47.7200","202503","26","16,000","16","개인","개인","2004","시민대로 267","-","중개거래","경기 안양시 동안구"
"2054","울산광역시 북구 구유동","232","0232","0000","신한정자오피스텔","46.7000","202503","26","6,000","6","개인","개인","1997","동해안로 1350","-","직거래","-"
"2055","경상남도 진주시 강남동","141-1","0141","0001","일진스위트포레 강남","57.9547","202503","26","16,238","3","개인","법인","2021","망경로 308","-","중개거래","경남 진주시"
"2056","충청북도 청주시 흥덕구 강서동","460","0460","0000","이랜드타운힐스 싱글스위트 청주","23.4300","202503","26","7,300","20","법인","개인","2019","2순환로 1228","-","중개거래","충북 청주시 흥덕구"
"2057","부산광역시 기장군 정관읍 매학리","718-1","0718","0001","우성스마트시티","27.1612","202503","26","4,000","4","개인","법인","2012","정관6로 3","-","중개거래","부산 기장군"
"2058","서울특별시 용산구 한강로2가","420","0420","0000","용산푸르지오써밋","45.6608","202503","26","80,000","38","개인","개인","2017"," ","-","중개거래","서울 용산구"
"2059","인천광역시 서구 청라동","96-13","0096","0013","광영 스너그시티 청라","24.9941","202503","26","10,800","17","개인","개인","2019","청라한내로 82","-","중개거래","서울 서대문구, 인천 서구"
"2060","인천광역시 남동구 구월동","1140","1140","0000","구월동 코아루 파크드림","41.4100","202503","26","13,000","14","개인","개인","2013","미래로 42","-","직거래","-"
"2061","인천광역시 서구 청라동","161-1","0161","0001","지웰 에스테이트","20.0844","202503","26","7,500","6","개인","개인","2018","중봉대로612번길 10","-","중개거래","인천 서구"
"2062","경기도 성남시 분당구 야탑동","264-3","0264","0003","바움하우스","115.7000","202503","26","60,000","2","개인","개인","2003","야탑로205번길 4","-","중개거래","경기 성남시 분당구"
"2063","경기도 양평군 용문면 다문리","699-18","0699","0018","양평다문월드메르디앙","84.9147","202503","26","23,000","3","개인","개인","2022","다문북길 50","-","직거래","-"
"2064","경기도 수원시 영통구 이의동","1352","1352","0000","에듀하임1309오피스텔","46.9100","202503","26","33,500","4","개인","개인","2014","에듀타운로 101","-","중개거래","경기 수원시 영통구"
"2065","서울특별시 영등포구 문래동6가","29","0029","0000","신일아르디세","82.9100","202503","26","49,500","4","개인","개인","2005","선유로17길 24","20250415","중개거래","서울 영등포구"
"2066","경기도 고양시 덕양구 원흥동","623","0623","0000","원흥역 푸르지오","59.9773","202503","26","43,800","12","개인","개인","2021","권율대로 671","-","중개거래","경기 고양시 덕양구"
"2067","경기도 부천시 소사구 심곡본동","666-5","0666","0005","알찬집","37.7600","202503","26","7,700","2","개인","개인","2012"," 43","-","중개거래","경기 부천시 원미구"
"2068","부산광역시 해운대구 우동","1566","1566","0000","해운대역 푸르지오 더원","84.9950","202503","26","58,830","8","법인","개인","2024","구남로11번길 30","-","직거래","-"
"2069","부산광역시 수영구 광안동","98-1","0098","0001","수영역 삼정그린코아 더시티","22.6480","202503","26","12,000","10","법인","개인","2020","수영로666번길 6","-","중개거래","부산 수영구"
"2070","경기도 고양시 일산동구 백석동","1300","1300","0000","현대밀라트2차","36.2800","202503","26","12,300","8","개인","개인","2003","중앙로 1005","-","중개거래","경기 고양시 일산동구"
"2071","경기도 고양시 일산동구 백석동","1321","1321","0000","백석역동문굿모닝힐II","29.3300","202503","26","10,500","8","개인","개인","2004","호수로 358-26","-","중개거래","경기 고양시 일산동구"
"2072","경기도 부천시 원미구 중동","1140-3","1140","0003","트리플 타워 B","72.0100","202503","26","28,800","9","개인","개인","2004"," 201","-","중개거래","경기 부천시 원미구"
"2073","서울특별시 마포구 도화동","556","0556","0000","에스케이허브그린","46.9900","202503","26","21,400","13","개인","개인","2005","마포대로 73","-","직거래","-"
"2074","경기도 수원시 영통구 원천동","605","0605","0000","더샵 광교레이크시티","21.9018","202503","26","18,350","8","개인","개인","2022","광교호수공원로 20","-","중개거래","경기 수원시 영통구"
"2075","경기도 성남시 분당구 백현동","540","0540","0000","힐스테이트 판교역(7-1BL)","84.6100","202503","26","134,800","11","개인","개인","2022","판교역로 136","-","중개거래","경기 성남시 분당구"
"2076","제주특별자치도 제주시 노형동","2576-3","2576","0003","정현빌","84.0100","202503","26","25,500","9","개인","개인","2013","달마루길 28","-","직거래","-"
"2077","경기도 군포시 금정동","723","0723","0000","태광퍼스트힐","34.9100","202503","26","9,500","9","법인","개인","2003","금산로6번길 4","-","중개거래","경기 군포시"
"2078","서울특별시 동대문구 신설동","100-26","0100","0026","포레스트힐시티","17.9600","202503","26","15,500","4","개인","개인","2018","청계천로 443","-","중개거래","서울 동대문구"
"2079","부산광역시 부산진구 양정동","217","0217","0000","시청센트빌","27.7100","202503","25","4,500","6","개인","개인","2004","중앙대로 981","-","중개거래","부산 부산진구"
"2080","서울특별시 강서구 방화동","829","0829","0000","오피앙2","22.5000","202503","25","6,450","7","개인","법인","2002","금낭화로 287-50","-","중개거래","서울 강서구"
"2081","서울특별시 마포구 성산동","593-1","0593","0001","벽산상암스마트큐브","36.5600","202503","25","35,000","13","개인","개인","2017","월드컵로34길 14","-","중개거래","서울 마포구"
"2082","서울특별시 강서구 마곡동","758-4","0758","0004","마곡럭스나인오피스텔","21.8700","202503","25","15,000","4","개인","개인","2016"," ","-","중개거래","서울 강서구"
"2083","경기도 수원시 권선구 권선동","1011-14","1011","0014","올림픽공원대우미래사랑 101동","35.0000","202503","25","9,000","6","개인","개인","2004","효원로230번길 38","-","중개거래","경기 수원시 권선구"
"2084","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","22.2000","202503","25","19,000","6","개인","개인","2017"," ","-","중개거래","서울 강서구"
"2085","경기도 화성시 능동","1052-4","1052","0004","이너매스골드","20.1000","202503","25","6,000","4","개인","개인","2011","동탄하나1길 66-11","-","중개거래","경기 수원시 권선구"
"2086","서울특별시 강서구 화곡동","1051-1","1051","0001","경동엠파이어시티 101동","15.6300","202503","25","9,500","4","개인","개인","2013","강서로 187","-","직거래","-"
"2087","서울특별시 강서구 화곡동","72-3","0072","0003","우장산투웨니퍼스트","29.2100","202503","25","20,000","10","개인","개인","2018","화곡로 252","-","중개거래","서울 강서구"
