"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-02-01 ~ 2025-03-01"
"실거래구분 : 단독다가구(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","주택유형","도로조건","연면적(㎡)","대지면적(㎡)","계약년월","계약일","거래금액(만원)","매수","매도","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"1492","대전광역시 중구 산성동","3**","단독","25m이상","380.25","221.40","202502","19","68,000","개인","개인","2005","보문산로","-","직거래","-"
"1493","인천광역시 미추홀구 도화동","6**","단독","8m미만","97.52","119.00","202502","19","31,500","법인","개인","1974","경인로","-","중개거래","인천 미추홀구"
"1494","광주광역시 동구 산수동","5**","단독","12m미만","121.65","153.20","202502","18","36,000","개인","개인","1977","필문대로106번길","-","중개거래","광주 동구"
"1495","전라남도 화순군 사평면 벽송리","2**","단독","8m미만","133.50","552.00","202502","18","3,000","개인","개인","1955","벽송길","-","직거래","-"
"1496","강원특별자치도 철원군 갈말읍 정연리","1***","단독","8m미만","65.03","440.00","202502","18","5,200","개인","개인","1971","금강산로","-","직거래","-"
"1497","경상남도 창원시 마산합포구 진북면 영학리","5**","단독","12m미만","128.64","673.00","202502","18","12,400","개인","개인","2015","학동로","-","직거래","-"
"1498","서울특별시 강서구 방화동","6**","다가구","8m미만","149.24","103.00","202502","18","96,500","개인","개인","1996","방화대로21다길","-","중개거래","서울 강서구"
"1499","인천광역시 남동구 간석동","4**","다가구","12m미만","233.04","131.20","202502","18","50,000","개인","개인","1995","이화로","-","중개거래","인천 연수구"
"1500","경기도 안성시 동본동","1*","단독","12m미만","314.46","114.40","202502","18","35,000","개인","개인","1999","중앙2길","-","직거래","-"
"1501","서울특별시 노원구 공릉동","3**","다가구","12m미만","179.21","107.10","202502","18","52,600","개인","개인","1995","동일로193길","-","중개거래","서울 노원구"
"1502","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","471.80","202.00","202502","18","181,326","법인","개인","2003","용구대로2787번길","-","직거래","-"
"1503","대전광역시 동구 가오동","1**","단독","8m미만","45.16","274.00","202502","18","35,700","개인","개인","1978","대전로472번길","-","중개거래","대전 동구"
"1504","충청남도 서천군 비인면 선도리","6**","단독","8m미만","55.56","149.00","202502","18","3,200","개인","개인","2013","갯벌체험로425번길","-","중개거래","충남 서천군"
"1505","충청북도 제천시 봉양읍 삼거리","2**","단독","12m미만","192.95","826.00","202502","18","13,400","개인","개인","1997","세거리로","-","중개거래","충북 제천시"
"1506","전북특별자치도 군산시 회현면 증석리","3**","단독","8m미만","69.10","288.00","202502","18","2,000","개인","개인","1940","방채길","-","직거래","-"
"1507","전북특별자치도 군산시 금암동","7*","단독","8m미만","72.44","132.00","202502","18","5,800","개인","개인","1979","금암2길","-","직거래","-"
"1508","전라남도 보성군 겸백면 운림리","7*","단독","8m미만","49.50","440.00","202502","18","3,220","공공기관","개인","1945","숙호길","-","직거래","-"
"1509","강원특별자치도 원주시 가현동","4**","단독","8m미만","66.66","379.00","202502","18","10,200","개인","개인","1978","점실길","-","중개거래","강원 원주시"
"1510","전라남도 함평군 학교면 학교리","5**","단독","8m미만","83.56","335.50","202502","18","1,500","개인","개인","","큰동네길","-","직거래","-"
"1511","서울특별시 구로구 구로동","1**","다가구","8m미만","74.85","66.00","202502","18","28,500","개인","개인","2006","구로중앙로9길","-","중개거래","서울 구로구"
"1512","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","479.10","242.00","202502","18","217,225","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1513","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","419.04","55.00","202502","18","171,453","법인","개인","2004","","-","직거래","-"
"1514","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","444.29","199.00","202502","18","178,622","법인","개인","2003","용구대로2787번길","-","직거래","-"
"1515","경기도 부천시 원미구 중동","5**","단독","8m미만","223.02","177.50","202502","18","107,380","법인","개인","1989","석천로110번길","-","중개거래","경기 부천시 원미구"
"1516","강원특별자치도 강릉시 교동","9**","단독","12m미만","74.60","132.20","202502","18","20,500","개인","개인","1978","원대로8번길","-","중개거래","강원 강릉시"
"1517","대전광역시 중구 선화동","1**","다가구","8m미만","422.38","190.00","202502","18","102,036","기타","개인","2002","대종로565번길","-","직거래","-"
"1518","경상북도 청도군 금천면 신지리","6**","단독","8m미만","59.20","727.00","202502","18","6,000","개인","개인","1920","신목정길","-","중개거래","경북 청도군"
"1519","충청북도 진천군 진천읍 읍내리","2**","단독","8m미만","132.23","131.00","202502","18","7,100","개인","개인","2013","중앙북로","-","중개거래","충북 진천군"
"1520","경상북도 문경시 문경읍 교촌리","1**","단독","8m미만","47.96","476.00","202502","18","20,160","법인","개인","","주흘로","-","중개거래","경북 문경시"
"1521","서울특별시 성북구 성북동","7*","단독","8m미만","194.13","327.00","202502","18","295,000","개인","개인","2012","선잠로","-","중개거래","서울 성북구"
"1522","경상남도 창원시 마산합포구 덕동동","5**","단독","8m미만","130.80","332.00","202502","18","21,500","개인","개인","1988","덕동길","-","직거래","-"
"1523","울산광역시 동구 방어동","9**","다가구","12m미만","268.48","207.80","202502","18","40,000","개인","개인","2013","화잠5길","-","중개거래","울산 동구"
"1524","충청북도 청주시 흥덕구 봉명동","2***","단독","8m미만","430.80","243.80","202502","18","35,000","개인","개인","1993","과상미로93번길","-","중개거래","충북 청주시 흥덕구"
"1525","경상북도 청도군 매전면 온막리","6**","단독","8m미만","31.17","439.50","202502","18","5,000","개인","개인","1910","상온막길","20250219","중개거래","경북 청도군"
"1526","제주특별자치도 제주시 조천읍 북촌리","7**","단독","8m미만","89.45","293.00","202502","18","28,500","개인","개인","1997","북촌12길","-","중개거래","제주 제주시"
"1527","경상남도 남해군 창선면 율도리","7**","단독","8m미만","63.61","298.00","202502","18","4,000","개인","개인","1945","서부로996번길","-","직거래","-"
"1528","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","470.08","240.00","202502","18","215,435","법인","개인","2003","용구대로2787번길","-","직거래","-"
"1529","서울특별시 은평구 갈현동","2**","단독","8m미만","79.02","142.00","202502","18","75,096","개인","개인","1981","갈현로41길","-","중개거래","서울 은평구"
"1530","서울특별시 동작구 노량진동","2**","단독","8m미만","166.64","126.00","202502","18","200,000","개인","법인","1986","장승배기로27다길","-","중개거래","서울 동작구"
"1531","경기도 파주시 문산읍 문산리","*","단독","8m미만","32.76","99.00","202502","18","10,180","개인","개인","1999","문향로85번길","-","직거래","-"
"1532","경기도 양평군 용문면 화전리","2**","단독","8m미만","227.03","377.00","202502","18","26,080","개인","개인","1995","화전로122번길","-","중개거래","경기 양평군"
"1533","경기도 오산시 외삼미동","2**","단독","8m미만","98.75","264.00","202502","18","48,000","기타","개인","2004","외삼미로","-","직거래","-"
"1534","전북특별자치도 전주시 완산구 서신동","8**","단독","8m미만","326.62","200.20","202502","18","38,000","개인","개인","1995","서신천변13길","-","중개거래","전북 전주시 완산구"
"1535","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","326.87","180.00","202502","18","161,562","법인","개인","2003","용구대로2787번길","-","직거래","-"
"1536","경상북도 영천시 서산동","9**","단독","8m미만","62.81","450.00","202502","18","4,500","개인","개인","1977","서운길","-","중개거래","경북 영천시"
"1537","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","488.16","204.00","202502","18","183,106","법인","개인","2003","용구대로2787번길","-","직거래","-"
"1538","충청북도 청주시 상당구 영운동","1**","단독","8m미만","75.77","364.00","202502","18","19,000","개인","개인","1972","수영로137번길","-","중개거래","충북 청주시 상당구"
"1539","부산광역시 남구 문현동","5*","단독","8m미만","41.77","46.34","202502","18","8,000","개인","개인","1985","진남로220번나길","-","직거래","-"
"1540","대구광역시 달성군 유가읍 초곡리","6**","단독","-","132.75","423.24","202502","18","73,330","개인","법인","2024","유가북길","-","직거래","-"
"1541","대전광역시 중구 선화동","1**","다가구","8m미만","659.73","394.30","202502","18","235,521","기타","개인","2011","보문로346번길","-","직거래","-"
"1542","경기도 안산시 단원구 대부남동","1***","단독","8m미만","90.30","730.00","202502","18","22,220","개인","개인","2015","흘곶길","-","중개거래","경기 안산시 단원구"
"1543","전라남도 목포시 죽교동","2**","단독","8m미만","59.50","185.00","202502","18","7,100","개인","개인","1964","달성길38번길","-","중개거래","전남 목포시"
"1544","경상북도 경주시 현곡면 금장리","6**","단독","8m미만","130.89","165.00","202502","18","21,000","개인","개인","1993","금장4길","-","중개거래","경북 경주시"
"1545","경상북도 영주시 가흥동","1***","단독","8m미만","90.36","176.00","202502","18","13,500","개인","개인","1979","지천로115번길","-","중개거래","경북 영주시"
"1546","충청남도 홍성군 결성면 형산리","6**","단독","8m미만","62.34","429.00","202502","18","12,850","개인","개인","2017","내포로951번길","-","중개거래","충남 홍성군"
"1547","경기도 성남시 수정구 수진동","7**","다가구","8m미만","111.79","63.50","202502","18","85,000","개인","개인","1997","탄리로31번길","-","중개거래","경기 성남시 수정구"
"1548","경기도 안산시 단원구 선감동","6**","다가구","8m미만","318.90","405.00","202502","18","41,500","개인","개인","1999","대부황금로","-","중개거래","경기 안산시 단원구"
"1549","경상북도 포항시 남구 효자동","1**","단독","8m미만","40.43","60.00","202502","18","9,000","개인","개인","1900","효자로118번길","-","중개거래","경북 포항시 남구"
"1550","경상북도 칠곡군 왜관읍 왜관리","2**","단독","8m미만","147.83","374.00","202502","18","17,000","개인","개인","1984","남부2길","-","직거래","-"
"1551","충청북도 청주시 상당구 북문로2가","7*","단독","8m미만","67.50","125.00","202502","18","30,000","개인","개인","1961","사직대로361번길","-","중개거래","충북 청주시 청원구"
"1552","부산광역시 북구 구포동","7**","다가구","8m미만","97.25","96.00","202502","18","14,800","개인","개인","1980","백양대로1102번길","-","중개거래","부산 동구"
"1553","경상남도 합천군 적중면 누하리","3**","단독","8m미만","75.90","324.00","202502","18","5,900","개인","개인","1970","누하길","-","중개거래","경남 진주시"
"1554","서울특별시 강서구 공항동","5*","다가구","12m미만","149.91","93.00","202502","18","63,500","개인","개인","1993","송정로4길","-","중개거래","서울 강서구"
"1555","대구광역시 서구 비산동","1**","다가구","8m미만","158.80","79.00","202502","18","13,800","개인","개인","1997","달서로32길","-","중개거래","대구 서구"
"1556","경상북도 영주시 영주동","4**","단독","8m미만","178.68","517.00","202502","18","30,000","개인","개인","1900","중앙로45번길","-","중개거래","경북 영주시"
"1557","전라남도 고흥군 고흥읍 호형리","1***","단독","8m미만","79.30","195.00","202502","18","3,000","개인","개인","1989","동촌뒤안길","-","직거래","-"
"1558","경상남도 사천시 동금동","6*","단독","8m미만","115.96","208.00","202502","18","31,000","법인","개인","1981","동금1길","-","직거래","-"
"1559","충청남도 부여군 임천면 만사리","3**","단독","8m미만","75.21","423.00","202502","18","2,300","개인","개인","1966","만가로","-","중개거래","경기 화성시"
"1560","경상북도 영주시 영주동","6*","단독","8m미만","44.43","139.00","202502","18","2,000","개인","개인","1954","숫골길23번길","-","중개거래","경북 영주시"
"1561","전북특별자치도 전주시 덕진구 팔복동1가","2**","단독","8m미만","93.22","264.00","202502","18","19,800","개인","개인","2002","신복7길","-","중개거래","전북 전주시 덕진구"
"1562","전라남도 완도군 군외면 삼두리","5**","단독","8m미만","79.90","212.00","202502","18","4,100","개인","개인","1980","삼두길","-","직거래","-"
"1563","전북특별자치도 정읍시 입암면 대흥리","1***","단독","12m미만","92.54","435.00","202502","18","13,000","개인","개인","1999","문화1길","-","직거래","-"
"1564","경기도 평택시 합정동","9**","단독","12m미만","73.26","135.00","202502","18","26,000","개인","개인","2003","조개터로5번길","-","중개거래","경기 평택시"
"1565","강원특별자치도 횡성군 강림면 월현리","1***","단독","8m미만","52.80","380.00","202502","18","13,950","개인","개인","2018","주천강로","-","직거래","-"
"1566","경상남도 밀양시 산외면 엄광리","1***","단독","8m미만","93.46","380.00","202502","18","27,650","개인","개인","2022","엄광길","-","중개거래","경남 밀양시"
"1567","경기도 용인시 수지구 죽전동","1***","다가구","8m미만","469.38","257.00","202502","18","198,456","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1568","대전광역시 중구 선화동","1**","다가구","8m미만","659.48","392.50","202502","18","232,710","기타","개인","2011","보문로346번길","-","직거래","-"
"1569","전라남도 장성군 장성읍 영천리","8**","단독","8m미만","49.50","208.00","202502","18","3,300","개인","개인","1978","매화8길","20250219","직거래","-"
"1570","서울특별시 동대문구 이문동","8*","다가구","8m미만","161.46","106.00","202502","18","120,000","개인","개인","1992","외대역동로12길","-","중개거래","서울 동대문구"
"1571","경상남도 창원시 진해구 용원동","1***","단독","12m미만","36.00","279.30","202502","18","26,000","개인","법인","2007","용원북로5번길","-","중개거래","경남 창원시 진해구"
"1572","경상남도 사천시 선구동","2**","단독","8m미만","133.38","202.00","202502","18","27,600","공공기관","개인","1991","가마등1길","-","중개거래","경남 사천시"
"1573","서울특별시 관악구 신림동","1***","다가구","8m미만","398.64","139.20","202502","18","265,000","개인","개인","2006","관천로16길","-","중개거래","서울 관악구"
"1574","경상북도 칠곡군 기산면 평복리","7**","단독","8m미만","87.78","539.00","202502","18","19,800","개인","개인","2015","남평로","-","중개거래","경북 칠곡군"
"1575","전라남도 곡성군 곡성읍 죽동리","2**","단독","8m미만","98.46","347.00","202502","18","18,000","개인","개인","2002","죽동길","-","직거래","-"
"1576","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","415.91","279.00","202502","18","250,450","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1577","충청북도 증평군 증평읍 초중리","6**","다가구","12m미만","450.44","215.00","202502","18","49,500","개인","개인","2013","초중4길","-","중개거래","충북 증평군"
"1578","서울특별시 중구 신당동","2**","단독","12m미만","92.56","73.00","202502","18","109,500","개인","개인","1955","다산로33길","-","중개거래","서울 중구"
"1579","경기도 김포시 통진읍 가현리","3*","단독","8m미만","60.00","176.00","202502","18","11,000","개인","개인","1995","마송1로16번길","-","중개거래","경기 김포시"
"1580","경기도 용인시 수지구 죽전동","1***","다가구","8m미만","393.68","198.00","202502","18","177,718","법인","개인","2002","용구대로2787번길","-","직거래","-"
"1581","경상북도 예천군 용궁면 향석리","2**","단독","8m미만","82.74","665.00","202502","18","12,000","개인","개인","2000","향석길","-","중개거래","경북 문경시"
"1582","충청북도 증평군 증평읍 증천리","2**","단독","8m미만","49.68","101.50","202502","18","5,500","개인","개인","1981","진지내길","-","직거래","-"
"1583","경기도 동두천시 상패동","3*","단독","25m미만","58.88","301.00","202502","18","15,950","개인","개인","1976","상패로","-","중개거래","경기 동두천시"
"1584","서울특별시 동대문구 이문동","8*","다가구","8m미만","161.46","106.00","202502","18","120,000","개인","개인","1992","외대역동로12길","-","중개거래","서울 동대문구"
"1585","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","476.72","199.00","202502","18","177,303","법인","개인","2002","용구대로2787번길","-","직거래","-"
"1586","경기도 용인시 수지구 죽전동","1***","다가구","8m미만","373.84","186.00","202502","18","166,941","법인","개인","2003","용구대로2787번길","-","직거래","-"
"1587","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","503.23","269.00","202502","18","235,255","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1588","전라남도 영암군 시종면 내동리","4**","단독","8m미만","95.20","688.00","202502","18","2,000","개인","개인","1950","내동길","-","직거래","-"
"1589","충청남도 논산시 가야곡면 산노리","1*","단독","8m미만","62.40","411.00","202502","18","7,500","개인","개인","1970","덕은로470번길","-","직거래","-"
"1590","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","476.72","199.00","202502","18","150,520","법인","개인","2002","용구대로2787번길","-","직거래","-"
"1591","경상북도 봉화군 봉화읍 내성리","2**","단독","8m미만","117.65","198.00","202502","18","7,700","개인","개인","1985","내성로7길","-","직거래","-"
"1592","경기도 용인시 수지구 죽전동","1***","다가구","8m미만","468.84","254.00","202502","18","192,100","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1593","경상북도 경주시 양남면 신서리","4**","단독","8m미만","151.08","473.00","202502","18","19,000","개인","개인","2003","섬안길","-","직거래","-"
"1594","경기도 용인시 수지구 죽전동","1***","다가구","8m미만","473.97","115.00","202502","18","194,400","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1595","대전광역시 중구 선화동","1**","다가구","12m미만","654.80","367.50","202502","18","240,854","기타","개인","2012","보문로","-","직거래","-"
"1596","전라남도 나주시 봉황면 죽석리","1**","단독","8m미만","30.00","157.00","202502","18","1,200","법인","개인","1987","금봉로","-","직거래","-"
"1597","충청북도 제천시 동현동","3*","단독","8m미만","131.37","174.00","202502","18","15,000","개인","개인","1992","의병대로27길","-","중개거래","충북 제천시"
"1598","대전광역시 중구 선화동","1**","단독","25m미만","975.04","231.00","202502","18","168,334","기타","개인","1980","선화로","-","직거래","-"
"1599","경상북도 봉화군 물야면 북지리","3*","단독","12m미만","90.67","301.00","202502","18","8,490","개인","개인","1995","충재길","-","중개거래","경북 봉화군"
"1600","인천광역시 강화군 양도면 삼흥리","2*","단독","8m미만","108.20","333.00","202502","18","26,950","개인","개인","2023","강화남로","-","중개거래","인천 강화군"
"1601","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","476.72","199.00","202502","18","178,622","법인","개인","2002","용구대로2787번길","-","직거래","-"
"1602","충청북도 음성군 감곡면 오향리","6**","단독","8m미만","59.40","442.00","202502","18","13,000","개인","개인","1977","음성로2576번길","-","직거래","-"
"1603","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","498.12","225.00","202502","18","201,974","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1604","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","459.06","242.00","202502","18","217,225","법인","개인","2002","용구대로2787번길","-","직거래","-"
"1605","충청북도 제천시 의림동","2**","단독","25m미만","46.28","76.00","202502","18","8,500","개인","개인","1950","풍양로","-","중개거래","충북 제천시"
"1606","충청북도 옥천군 이원면 이원리","6**","단독","12m미만","90.36","317.00","202502","18","6,800","개인","개인","1970","이원4길","-","직거래","-"
"1607","충청북도 충주시 지현동","1**","단독","8m미만","97.44","83.00","202502","18","9,000","개인","개인","2007","사직산14길","-","직거래","-"
"1608","경상북도 영천시 북안면 자포리","1**","단독","8m미만","86.30","255.00","202502","18","6,500","개인","개인","1998","돌할매로","-","중개거래","경북 영천시"
"1609","전라남도 나주시 세지면 벽산리","3*","단독","8m미만","62.60","405.70","202502","18","6,500","개인","개인","1978","세지로","-","중개거래","광주 남구"
"1610","광주광역시 서구 쌍촌동","1***","다가구","12m미만","335.20","200.20","202502","18","59,000","개인","개인","2003","상무민주로32번길","-","직거래","-"
"1611","경기도 용인시 수지구 죽전동","1***","다가구","8m미만","470.64","198.00","202502","18","177,718","법인","개인","2002","용구대로2787번길","-","직거래","-"
"1612","대전광역시 중구 선화동","1**","다가구","8m미만","642.69","208.40","202502","18","113,268","기타","개인","2001","보문로346번길","-","직거래","-"
"1613","대전광역시 유성구 궁동","4**","다가구","8m미만","399.95","200.20","202502","18","145,000","개인","개인","2018","농대로21번길","-","중개거래","대전 유성구"
"1614","대전광역시 중구 선화동","1**","다가구","8m미만","740.01","491.80","202502","18","275,509","기타","개인","2011","선화로119번길","-","직거래","-"
"1615","경상북도 봉화군 소천면 분천리","1***","단독","8m미만","83.80","482.00","202502","18","4,000","개인","개인","1955","황목길","-","직거래","-"
"1616","경기도 용인시 수지구 죽전동","1***","다가구","8m미만","470.64","198.00","202502","18","177,718","법인","개인","2002","용구대로2787번길","-","직거래","-"
"1617","충청남도 서산시 음암면 탑곡리","*","단독","8m미만","77.71","482.00","202502","18","15,000","개인","기타","2004","탑곡송내길","-","직거래","-"
"1618","경기도 포천시 창수면 주원리","4**","단독","8m미만","84.00","553.00","202502","18","4,000","개인","개인","2024","옥수로","-","직거래","-"
"1619","경기도 여주시 점봉동","5**","단독","8m미만","70.45","292.00","202502","18","18,650","개인","개인","2017","웅골로","-","중개거래","경기 여주시"
"1620","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","446.66","199.00","202502","18","178,622","법인","개인","2003","용구대로2787번길","-","직거래","-"
"1621","경기도 용인시 수지구 죽전동","1***","다가구","8m미만","470.08","198.00","202502","18","177,718","법인","개인","2002","용구대로2787번길","-","직거래","-"
"1622","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","476.72","199.00","202502","18","178,622","법인","개인","2002","용구대로2787번길","-","직거래","-"
"1623","충청북도 충주시 소태면 주치리","4**","단독","8m미만","64.42","330.00","202502","18","9,700","법인","개인","2015","주치길","-","직거래","-"
"1624","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","448.92","199.00","202502","18","178,622","법인","개인","2003","용구대로2787번길","-","직거래","-"
"1625","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","471.84","202.00","202502","18","181,335","법인","개인","2003","용구대로2787번길","-","직거래","-"
"1626","전라남도 순천시 주암면 백록리","5**","단독","8m미만","119.00","221.00","202502","18","3,000","개인","개인","2000","백록길","-","직거래","-"
"1627","경기도 여주시 신진동","1**","단독","8m미만","84.19","368.00","202502","18","30,710","개인","개인","2015","주내로","-","중개거래","경기 여주시"
"1628","광주광역시 서구 화정동","7**","단독","8m미만","138.43","196.00","202502","18","27,000","개인","법인","1982","상무대로1057번길","-","중개거래","광주 서구"
"1629","전라남도 강진군 군동면 호계리","8**","단독","12m미만","83.00","197.50","202502","18","6,600","개인","개인","1970","진흥로","-","직거래","-"
"1630","대전광역시 중구 선화동","1**","단독","25m이상","105.22","566.00","202502","18","237,081","기타","개인","1944","보문로","-","직거래","-"
"1631","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","428.74","233.00","202502","18","209,199","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1632","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","492.51","219.00","202502","18","196,567","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1633","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","523.63","244.00","202502","18","219,015","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1634","서울특별시 용산구 보광동","2**","다가구","8m미만","397.05","194.00","202502","18","510,000","개인","개인","1997","우사단로2길","-","중개거래","서울 용산구"
"1635","강원특별자치도 철원군 근남면 육단리","2**","단독","8m미만","39.50","243.00","202502","18","1,200","개인","개인","1997","초막동길","-","직거래","-"
"1636","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","476.72","199.00","202502","18","178,641","법인","개인","2002","용구대로2787번길","-","직거래","-"
"1637","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","523.63","244.00","202502","18","219,015","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1638","경상북도 영덕군 영덕읍 오보리","3**","단독","8m미만","165.46","997.00","202502","18","27,010","개인","법인","2016","매령길","-","직거래","-"
"1639","대전광역시 중구 선화동","1**","단독","25m이상","572.92","849.30","202502","18","300,000","기타","개인","1979","보문로","-","직거래","-"
"1640","강원특별자치도 동해시 묵호진동","4*","단독","8m미만","49.76","450.00","202502","18","15,000","개인","개인","2019","논산2길","-","직거래","-"
"1641","인천광역시 옹진군 자월면 이작리","7*","다가구","12m미만","111.79","271.00","202502","18","6,000","개인","개인","1971","소이작로","-","직거래","-"
"1642","전라남도 장흥군 안양면 학송리","6**","단독","8m미만","39.67","212.00","202502","18","600","개인","개인","1980","학송길","-","직거래","-"
"1643","경기도 용인시 수지구 죽전동","1***","다가구","8m미만","470.80","198.00","202502","18","173,149","법인","개인","2002","용구대로2787번길","-","직거래","-"
"1644","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","325.36","162.00","202502","18","145,445","법인","개인","2002","용구대로2787번길","-","직거래","-"
"1645","경상남도 산청군 신안면 문대리","5**","단독","8m미만","138.93","660.00","202502","18","7,220","개인","개인","2003","지리산대로3937번길","-","직거래","-"
"1646","대구광역시 서구 비산동","2***","단독","8m미만","46.14","73.40","202502","18","6,300","개인","개인","1985","북비산로74길","-","중개거래","대구 서구"
"1647","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","329.72","177.00","202502","18","158,878","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1648","전북특별자치도 군산시 산북동","3***","단독","8m미만","79.35","416.00","202502","18","5,400","개인","개인","1996","해칠길","-","직거래","-"
"1649","강원특별자치도 동해시 발한동","3*","단독","25m이상","271.05","99.00","202502","18","7,000","개인","기타","1980","발한로","-","직거래","-"
"1650","경기도 광주시 능평동","5**","단독","8m미만","152.62","396.00","202502","18","80,000","개인","개인","2020","수레실길","-","직거래","-"
"1651","경상북도 영덕군 영덕읍 오보리","3**","단독","8m미만","115.76","658.00","202502","18","18,751","개인","법인","2016","매령길","-","직거래","-"
"1652","대전광역시 중구 선화동","1**","단독","8m미만","60.59","211.20","202502","18","101,135","기타","개인","2022","대종로","-","직거래","-"
"1653","대전광역시 중구 선화동","1**","단독","25m이상","111.71","849.30","202502","18","87,578","기타","개인","1976","보문로","-","직거래","-"
"1654","경상북도 경주시 외동읍 문산리","3**","다가구","8m미만","618.57","553.00","202502","18","89,500","개인","개인","2016","관문로","-","중개거래","경북 경주시"
"1655","경상북도 영덕군 영덕읍 오보리","3**","단독","8m미만","149.79","879.00","202502","18","24,271","개인","법인","2016","매령길","-","직거래","-"
"1656","경기도 용인시 수지구 죽전동","8**","다가구","8m미만","523.63","244.00","202502","18","219,015","법인","개인","2004","용구대로2787번길","-","직거래","-"
"1657","경상남도 통영시 욕지면 동항리","5**","단독","8m미만","79.70","525.00","202502","18","8,000","개인","개인","1977","동촌길","-","직거래","-"
"1658","경상북도 영덕군 영덕읍 오보리","3**","단독","8m미만","163.01","946.00","202502","18","26,586","개인","법인","2016","매령길","-","직거래","-"
"1659","경상북도 영덕군 영덕읍 오보리","3**","단독","8m미만","120.13","838.00","202502","18","20,866","개인","법인","2016","매령길","-","직거래","-"
"1660","경상북도 포항시 북구 동빈2가","1**","다가구","8m미만","606.98","284.00","202502","18","65,000","개인","개인","2011","서동로105번길","-","중개거래","경북 포항시 북구"
"1661","경상남도 창원시 의창구 북면 외산리","5**","단독","12m미만","98.55","261.00","202502","18","8,700","개인","개인","1998","외산로","-","직거래","-"
"1662","충청남도 서산시 음암면 탑곡리","*","단독","8m미만","152.16","1178.00","202502","18","35,000","개인","기타","2000","탑곡송내길","-","직거래","-"
"1663","경기도 광주시 목동","3**","단독","8m미만","116.17","231.00","202502","17","20,670","개인","개인","1999","목동길46번길","-","중개거래","경기 광주시"
"1664","경상남도 진주시 미천면 반지리","2**","단독","8m미만","38.40","519.00","202502","17","9,000","개인","개인","1963","향양로444번길","-","직거래","-"
"1665","충청남도 예산군 덕산면 광천리","1***","단독","8m미만","93.38","990.00","202502","17","24,129","개인","개인","2010","광천홍암길","-","직거래","-"
"1666","경상남도 함안군 칠북면 가연리","5**","단독","8m미만","75.60","294.00","202502","17","4,200","개인","개인","2003","가동1길","-","중개거래","경남 함안군"
"1667","제주특별자치도 서귀포시 안덕면 화순리","1***","단독","8m미만","198.25","575.50","202502","17","98,000","법인","개인","2016","화순서동로","-","직거래","-"
